painter_id,wikipedia_slug,painter_name,summary,url
2951,Penry_Williams_(artist),Penry Williams (artist),Penry Williams (1802 – 27 July 1885) was a Welsh artist who spent most of his life in Rome.,https://en.wikipedia.org/wiki/Penry_Williams_(artist)
2952,Per_Kirkeby,Per Kirkeby,"Per Kirkeby (1 September 1938 – 9 May 2018) was a Danish painter, poet, film maker and sculptor. His works have been exhibited worldwide and are represented in many important public collections, including the Tate, Metropolitan Museum of Art, Museum of Modern Art, and the Centre Pompidou.
Kirkeby became a member of the Danish Academy in 1982. In 1990 he received the Art Prize of NORD/LB, which is endowed for outstanding efforts in the subject of contemporary art. In 1996 he received the Coutts Contemporary Art Foundation Award and the Henrik Steffens Award. In 1997 he became a Knight of the Order of the Dannebrog and in 2003 he received the Herbert Boeckl Prize for his lifetime of work.",https://en.wikipedia.org/wiki/Per_Kirkeby
2953,Per_Krohg,Per Krohg,"Per Lasson Krohg (18 June 1889 – 3 March 1965) was a Norwegian artist. He is best known for the mural he created for the United Nations Security Council Chamber, located in the United Nations headquarters in New York City.",https://en.wikipedia.org/wiki/Per_Krohg
2954,Perin_del_Vaga,Perino del Vaga,"Piero Bonaccorsi (1501 – October 19, 1547), known as Perino (or Perin) del Vaga, was an Italian painter and draughtsman of the Late Renaissance/Mannerism.",https://en.wikipedia.org/wiki/Perino_del_Vaga
2955,Perle_Fine,Perle Fine,Perle Fine (born Poule Feine)(1905–1988) was an American Abstract expressionist painter. Fine's work was most known by its combination of fluid and brushy rendering of the materials and the use of biomorphic forms encased and intertwined with irregular geometric shapes.,https://en.wikipedia.org/wiki/Perle_Fine
2956,Persis_Goodale_Thurston_Taylor,Persis Goodale Thurston Taylor,"Persis Goodale Thurston Taylor (September 28, 1821 – April 20, 1906) was a painter and sketch artist.",https://en.wikipedia.org/wiki/Persis_Goodale_Thurston_Taylor
2957,Peter_Alexander_Hay,Peter Alexander Hay,"Peter Alexander Hay (1866–1952) R.I., R.S.W., R.B.C. was a Scottish genre, still-life, portrait and landscape watercolourist. His work was part of the painting event in the art competition at the 1932 Summer Olympics.",https://en.wikipedia.org/wiki/Peter_Alexander_Hay
2958,Peter_Benjamin_Graham,Peter Benjamin Graham,"Peter Benjamin Graham (4 June 1925 – 15 April 1987) was an Australian visual artist, printer, and art theorist.
In 1954, Graham began to explore native Australian wildlife (notably Kangaroos) and themes associated with Aboriginal culture, using the visual languages of European figurative modernism and, later, geometric abstraction.
He began developing a new form of visual geometry related to Chaos Theory from 1960, eventually called Thematic Orchestration. The new visual language enabled the 2D deconstruction and synthesis of an observed subject, in a way fundamentally different from traditional abstraction. Thematic Orchestration allows the artist to 'grow' an image, producing almost infinite conscious invention.
In 1964, Graham began developing what he called a high-level visual notation system for pure visual imagery, which he first named ""Notation Painting"" and later ""New Epoch Art"".
Graham became a pioneer of the Australian artist-run initiative movement and running The Queensberry Street Gallery in association with Victorian Printmakers' Group from 1973 until 1978.
In 2006, Graham's 1945 painting Peter Lalor Addressing the Miners Before Eureka featured in a major Australian travelling exhibition celebrating the 150th anniversary of the Eureka Stockade. This painting is also featured in Riot or Revolution, a dramatized history documentary on the Eureka Stockade directed by Don Parham and produced by Parham Media Productions in association with the Australian Broadcasting Corporation in 2005.",https://en.wikipedia.org/wiki/Peter_Benjamin_Graham
2959,Peter_Birmann,Peter Birmann,"Peter Birmann (Basel, 14 December 1758 – Basel, 18 July 1844) was a Swiss painter.
The painter Samuel Birmann (1793–1847) was his son.",https://en.wikipedia.org/wiki/Peter_Birmann
2960,Peter_Blume,Peter Blume,"Peter Blume (27 October 1906 – 30 November 1992) was an American painter and sculptor. His work contained elements of folk art, Precisionism, Parisian Purism,  Cubism, and Surrealism.",https://en.wikipedia.org/wiki/Peter_Blume
2961,Peter_Brandes,Peter Brandes,"Peter Brandes (born 5 March 1944 in Assens, Denmark) is a Danish painter, sculptor, ceramic artist and photographer.
Brandes' art is abstract and often in brown colours. He had his breakthrough as artist in the beginning of the 1980s. He has, inter alia, done artwork on Roskilde Domkirke and mosaic (colored glass) windows in a church at Nordkap and the church Village of Hope, south of Los Angeles. In 1998, he created the enormous Roskilde Jars which stand outside the main Roskilde railway station.
Brandes is self-taught and his art circles around themes from Christianity. Ancient Greek mythology has also inspired his art. Brandes has illustrated a number of books, for example Homer’s Iliad. A great part of Brandes' ceramic works are inspired by ancient Greek art and mythology.
Brades now lives in Colombes near Paris together with his wife Maja Lise Engelhardt who is also a painter.",https://en.wikipedia.org/wiki/Peter_Brandes
2962,Peter_Brook_(painter),Peter Brook (painter),"Peter Brook RBA (1927–2009) was an English artist best known for his landscape paintings. He was nicknamed ""The Pennine Landscape Painter"" for good reason.",https://en.wikipedia.org/wiki/Peter_Brook_(painter)
2963,Peter_Churcher,Peter Churcher,Peter Churcher (born 1964) is an Australian artist. He paints portraits and figures in a realistic style.,https://en.wikipedia.org/wiki/Peter_Churcher
2964,Peter_Lanyon,Peter Lanyon,"George Peter Lanyon (8 February 1918 – 31 August 1964) was a British painter of landscapes leaning heavily towards abstraction. Lanyon was one of the most important artists to emerge in post-war Britain. Despite his early death at the age of forty-six he achieved a body of work that is amongst the most original and important reappraisals of modernism in painting to be found anywhere. Combining abstract values with radical ideas about landscape and the figure, Lanyon navigated a course from Constructivism through Abstract Expressionism to a style close to Pop.  He also made constructions, pottery and collage.
Lanyon took up gliding as a pastime and used the resulting experience extensively in his paintings.  He died in Taunton, Somerset, as the result of injuries received in a gliding accident and is buried in St. Uny's Church, Lelant.
In September 2010 Peter Lanyon’s work was honoured with a large-scale retrospective exhibition: Peter Lanyon 9 October 2010 – 23 January 2011 at Tate St Ives. Curated by Chris Stephens, Head of Displays and Curator of Modern British Art at Tate Britain, it was the first thorough museum retrospective for almost forty years. In 2015 Lanyon's Gliding Paintings were shown as a set in the Soaring Flight exhibition at the Courtauld Gallery, London.
In 2018 the catalogue raisonné of Peter’s oil paintings and three-dimensional works was published by Modern Art Press, after a decades work by Toby Treves.",https://en.wikipedia.org/wiki/Peter_Lanyon
2965,Peter_Lely,Peter Lely,"Sir Peter Lely (14 September 1618 – 7 December 1680) was a painter of Dutch origin whose career was nearly all spent in England, where he became the dominant portrait painter to the court. He became a naturalised British subject and was knighted in 1679.",https://en.wikipedia.org/wiki/Peter_Lely
2966,Peter_Max,Peter Max,"Peter Max (born Peter Max Finkelstein, October 19, 1937) is an American artist known for using bright colors in his work. Works by Max are associated with the visual arts and culture of the 1960s, particularly psychedelic art and pop art.",https://en.wikipedia.org/wiki/Peter_Max
2967,Peter_Maxwell_Ewart,Peter Maxwell Ewart,"Peter Maxwell Ewart (7 April 1918 – 23 January 2001) was a Canadian painter. He is especially known for his depictions of the Cariboo country of British Columbia and the Canadian Rockies. During his career, Ewart had over 40 solo exhibitions in Canada, the United States, and the United Kingdom.",https://en.wikipedia.org/wiki/Peter_Maxwell_Ewart
2968,Peter_McArdle,Peter McArdle,"Peter McArdle (born 17 December 1965) is an English artist, member of the Stuckists art group, and gallery owner.",https://en.wikipedia.org/wiki/Peter_McArdle
2969,Peter_Michael_(artist),Peter Michael (artist),"Peter Michael (born 7 March 1972) is an English contemporary figurative painter.   Michael's work is firmly set in the British painting tradition of Lucian Freud and Jenny Saville, but references his classical Italian fresco training with hints of artists such as Mantegna.
Michael studied at the University of East London where he obtained a degree in Fine Art.  He also studied fresco painting at the Bottega Del Buonfresco in Florence, Italy. Furthermore he studied at the Slade School of Fine Art and at Central Saint Martins.
His recent exhibitions include a solo exhibition in Luxembourg (2008).  This exhibition made headlines in the Luxembourg press for its graphic and realistic representation of the female nude.",https://en.wikipedia.org/wiki/Peter_Michael_(artist)
2970,Peter_Paul_Rubens,Peter Paul Rubens,"Sir Peter Paul Rubens ( ROO-bənz, Dutch: [ˈrybə(n)s]; 28 June 1577 – 30 May 1640) was a Flemish artist and diplomat. He is considered the most influential artist of the Flemish Baroque tradition. Rubens's highly charged compositions reference erudite aspects of classical and Christian history. His unique and immensely popular Baroque style emphasized movement, colour, and sensuality, which followed the immediate, dramatic artistic style promoted in the Counter-Reformation. Rubens was a painter producing altarpieces, portraits, landscapes, and history paintings of mythological and allegorical subjects. He was also a prolific designer of cartoons for the Flemish tapestry workshops and of frontispieces for the publishers in Antwerp.
He was born and raised in Germany, to parents who were refugees from Antwerp in the Duchy of Brabant in the Southern Netherlands (modern-day Belgium), returning to Antwerp at about 12. In addition to running a large workshop in Antwerp that produced paintings popular with nobility and art collectors throughout Europe, Rubens was a classically educated humanist scholar and diplomat who was knighted by both Philip IV of Spain and Charles I of England. Rubens was a prolific artist. The catalogue of his works by Michael Jaffé lists 1,403 pieces, excluding numerous copies made in his workshop.
His commissioned works were mostly history paintings, which included religious and mythological subjects, and hunt scenes. He painted portraits, especially of friends, and self-portraits, and in later life painted several landscapes. Rubens designed tapestries and prints, as well as his own house. He also oversaw the ephemeral decorations of the royal entry into Antwerp by the Cardinal-Infante Ferdinand of Austria in 1635. He wrote a book with illustrations of the palaces in Genoa, which was published in 1622 as Palazzi di Genova. The book was influential in spreading the Genoese palace style in Northern Europe. Rubens was an avid art collector and had one of the largest collections of art and books in Antwerp. He was also an art dealer and is known to have sold an important number of art objects to George Villiers, 1st Duke of Buckingham.
He was one of the last major artists to make consistent use of wooden panels as a support medium, even for very large works, but he used canvas as well, especially when the work needed to be sent a long distance. For altarpieces he sometimes painted on slate to reduce reflection problems.",https://en.wikipedia.org/wiki/Peter_Paul_Rubens
2971,Peter_Prendergast_(artist),Peter Prendergast (artist),Peter Prendergast (27 October 1946 – 14 January 2007) was a Welsh landscape painter.,https://en.wikipedia.org/wiki/Peter_Prendergast_(artist)
2972,Peter_S._Pezzati,Peter S. Pezzati,"Peter Pezzati (September 18, 1902 – February 19, 1993) was an American portrait artist who was located in the Boston area.  His art was rooted in the Renaissance tradition. His artwork included landscapes, pen and ink drawings, watercolors, pastel and oil portraits.",https://en.wikipedia.org/wiki/Peter_S._Pezzati
2973,Peter_Scott,Peter Scott,"Sir Peter Markham Scott,  (14 September 1909 – 29 August 1989) was a British ornithologist, conservationist, painter, naval officer, broadcaster and sportsman. The only child of Antarctic explorer Robert Falcon Scott, he took an interest in observing and shooting wildfowl at a young age and later took to their breeding.
He established the Wildfowl & Wetlands Trust in Slimbridge in 1946 and helped found the World Wide Fund for Nature, the logo of which he designed. He was a yachting enthusiast from an early age and took up gliding in mid-life. He was part of the UK team for the 1936 Summer Olympics and won a bronze medal in sailing a one-man dinghy. He was knighted in 1973 for his work in conservation of wild animals and was also a recipient of the WWF Gold Medal and the J. Paul Getty Prize.",https://en.wikipedia.org/wiki/Peter_Scott
2974,Peter_Snow_(artist),Peter Snow (artist),"Peter Frederick Briscoe Snow (1927–2008) was an English painter, theatre designer and teacher. From the 1960s to the 1990s he was head of postgraduate theatre design at the Slade School of Fine Art, with the help of Nicholas Georgiadis and later, Yolanda Sonnabend.",https://en.wikipedia.org/wiki/Peter_Snow_(artist)
2975,Peter_Wtewael,Peter Wtewael,Peter Wtewael (5 June 1596 – 16 January 1660) was a Dutch Golden Age painter.,https://en.wikipedia.org/wiki/Peter_Wtewael
2976,Petr_Brandl,Petr Brandl,"Petr Brandl (Peter Johannes Brandl or Jan Petr Brandl) (24 October 1668 – 24 September 1735) was a Czech painter of the late Baroque in the bilingual Kingdom of Bohemia. Brandl was the sixth child in a Czech-German family. His father, Michal Brandl, worked as a tailor and was of German ancestry. His mother, Alžběta Hrbková, was Czech from a peasant family in the south Bohemian village of Přestanice (now part of Hlavňovice).
Brandl was famous in his time but – due to isolation behind the Iron Curtain – rather forgotten until recently. Brandl employed strong chiaroscuro, areas of heavy impasto and very plastic as well as dramatic figures.
According to the Grove Dictionary of Art and other sources, Brandl was apprenticed around 1683–1688 to Kristián Schröder (1655–1702).
The National Gallery in Prague, has an entire hall devoted to the artist's works, including ""Bust of an Apostle"" from some time before 1725.
The artist is a distant ancestor of both contemporary Austrian painter Herbert Brandl and contemporary American-Swiss painter Mark Staff Brandl.",https://en.wikipedia.org/wiki/Petr_Brandl
2977,Petrus_Christus,Petrus Christus,"Petrus Christus (Dutch: [ˈpeː.trʏs ˈkrɪs.tʏs, ˈxrɪs-]; c. 1410/1420 – 1475/1476) was an Early Netherlandish painter active in Bruges from 1444, where, along with Hans Memling, he became the leading painter after the death of Jan van Eyck. He was influenced by van Eyck and Rogier van der Weyden and is noted for his innovations with linear perspective and a meticulous technique which seems derived from miniatures and manuscript illumination. Today, some 30 works are confidently attributed to him. The best known include the Portrait of a Carthusian (1446) and Portrait of a Young Girl (c. 1470); both are highly innovative in the presentation of the figure against detailed, rather than flat, backgrounds.
For the period between the death of Jan van Eyck in 1441 and Hans Memling establishing himself in the city in the mid-1460s, Christus was the leading painter in Bruges, which was then the leading Netherlandish centre of painting.
Christus was an anonymous figure for centuries, his importance not established until the work of modern art historians. Giorgio Vasari barely mentions him in his biographies of painters, written in the Renaissance, and near contemporary records merely list him amongst many others. In the early to mid-nineteenth century, Gustav Waagen (who identified him French-style as ""Pierre Christophsen"") and Johann David Passavant were important in establishing Christus's biographical details and in attributing works to him.",https://en.wikipedia.org/wiki/Petrus_Christus
2978,Petrus_Van_der_Velden,Petrus Van der Velden,"Petrus van der Velden (5 May 1837 – 11 November 1913), who is also known as Paulus van der Velden, was a Dutch artist who spent much of his later career in New Zealand.",https://en.wikipedia.org/wiki/Petrus_Van_der_Velden
2979,Philip_Absolon,Philip Absolon,"Philip Absolon (born 24 November 1960) is a British artist and a founder member of the Stuckists art group, exhibiting in the group shows, including The Stuckists Punk Victorian at the Walker Art Gallery in 2004, and taking part in Stuckist demonstrations against the Turner Prize. He has had long-term unemployment problems, depicted in his work with imagery of skeletons; his other main subject is cats, which he studies and depicts in motion.",https://en.wikipedia.org/wiki/Philip_Absolon
2980,Philip_de_László,Philip de László,"Philip Alexius László de Lombos  (born Fülöp Laub;  Hungarian: Fülöp Elek László; 30 April 1869 – 22 November 1937), known professionally as Philip de László, was an Anglo-Hungarian painter known particularly for his portraits of royal and aristocratic personages. In 1900, he married the Anglo-Irish socialite Lucy Guinness, and he became a British subject in 1914. László's patrons awarded him numerous honours and medals. He was invested with the Royal Victorian Order by Edward VII in 1909 and, in 1912, he was ennobled by Franz Joseph I of Austria; becoming a part of the Hungarian nobility.",https://en.wikipedia.org/wiki/Philip_de_L%C3%A1szl%C3%B3
2981,Philip_Evergood,Philip Evergood,"Philip Howard Francis Dixon Evergood (born Howard Blashki; 1901–1973) was an American Social Realist painter, etcher, lithographer, sculptor, illustrator and writer.
He was particularly active during the Depression and World War II era.",https://en.wikipedia.org/wiki/Philip_Evergood
2982,Philip_Guston,Philip Guston,"Philip Guston (born Phillip Goldstein, June 27, 1913 – June 7, 1980) was a Canadian American painter, printmaker, muralist and draftsman. ""Guston worked in a number of artistic modes, from Renaissance-inspired figuration to formally accomplished abstraction,"" and is now regarded as one of the ""most important, powerful, and influential American painters of the last 100 years."" He frequently depicted racism, antisemitism, fascism and American identity, as well as, especially in his later most cartoonish and mocking work, the banality of evil. In 2013, Guston's painting To Fellini set an auction record at Christie's when it sold for $25.8 million.
Guston was a founding figure in the mid-century New York School, which established New York as the new center of the global art world, and his work appeared in the famed Ninth Street Show and in the avant-garde art journal It is. A Magazine for Abstract Art. By the 1960s, Guston had renounced abstract expressionism and was helping pioneer a modified form of representational art known as neo-expressionism. ""Calling American abstract art 'a lie' and 'a sham,' he pivoted to making paintings in a dark, figurative style, including satirical drawings of Richard Nixon"" during the Vietnam War as well as several paintings of hooded Klansmen, which Guston explained this way: ""They are self-portraits … I perceive myself as being behind the hood … The idea of evil fascinated me … I almost tried to imagine that I was living with the Klan."" The paintings of Klan figures were set to be part of an international retrospective sponsored by the National Gallery of Art, the Tate Modern, the Museum of Fine Arts, Houston, and the Museum of Fine Arts, Boston in 2020, but in late September, the museums jointly postponed the exhibition until 2024, ""a time at which we think that the powerful message of social and racial justice that is at the center of Philip Guston's work can be more clearly interpreted.""
The announcement spurred an open letter, published online by The Brooklyn Rail and signed by more than 2,000 artists. It criticizes the postponement and the museums' lack of courage to display or attempt to interpret Guston's work, as well as the museums' own ""history of prejudice"". It calls Guston's KKK themes a timely catalyst for a ""reckoning"" with cultural and institutional white supremacy, and argues that that is why the exhibition must proceed without delay. On October 28, 2020, the museums announced earlier exhibition dates starting in 2022.",https://en.wikipedia.org/wiki/Philip_Guston
2983,Philip_Wilson_Steer,Philip Wilson Steer,"Philip Wilson Steer  (28 December 1860 – 18 March 1942) was a British painter of landscapes, seascapes plus portraits and figure studies. He was also an influential art teacher. His sea and landscape paintings made him a leading figure in the Impressionist movement in Britain but in time he turned to a more traditional English style, clearly influenced by both John Constable and J. M. W. Turner, and spent more time painting in the countryside rather than on the coast. As a painting tutor at the Slade School of Art for many years he influenced generations of young artists.",https://en.wikipedia.org/wiki/Philip_Wilson_Steer
2984,Philipp_Veit,Philipp Veit,Philipp Veit (13 February 1793 – 18 December 1877) was a German Romantic painter and one of the main exponents of the Nazarene movement. It is to Veit that the credit of having been the first to revive the nearly forgotten technique of fresco painting is due.,https://en.wikipedia.org/wiki/Philipp_Veit
2985,Philips_Koninck,Philips Koninck,"Philips Koninck (5 November 1619 – 4 October 1688), also spelled Philip de Koninck, was a Dutch landscape painter and younger brother of Jacob Koninck.
Koninck was the son of the jeweler Aert Koninck. He was married twice; in 1641 with Cornelia, a sister of Abraham Furnerius, living in Rotterdam, and in 1657 with Margaretha van Rhijn from Amsterdam. Philip studied painting under his brother Jacob in Rotterdam. After his second marriage he moved to Amsterdam. According to the Dutch writer on art Arnold Houbraken, Koninck completed his training in Rembrandt’s studio in Amsterdam.
In the late 1640s, Koninck, began to paint panoramas, his canvases divided in half, horizontally, between equal measures of earth and sky. Koninck was evidently much affected by Rembrandt etchings like 'The Goldweigher's Field', which looked across a broad sweep of country layered with bands of shade and light. Also the style of Hercules Segers is to be detected in his work.
Impressionable and single-minded, Philips Koninck began to paint like this for the next decade, almost all his panoramas pieced together as if narrow ribbons of darkness and brightness had been laid across the canvas. He was a great success, enough of one, at any rate, to buy and operate a barge line that ran between Amsterdam and Rotterdam via Leiden, so that his business could travel through his own landscapes.
He painted chiefly broad, sunny landscapes, full of space, light and atmosphere; they are seen from a high perspective, allowing a prominent view of the sky. Portraits by him, somewhat in the manner of Rembrandt, also exist (e.g. see Joost van den Vondel); there are examples of these in the galleries at Copenhagen and Oslo. Of his landscapes, the principal are View at the mouth of a river at the Hague, with a slightly larger replica in the National Gallery, London; Woodland border and countryside (with figures by Adriaen van de Velde) at Amsterdam; and landscapes in Brussels, Florence (the Uffizi), Berlin and Cologne. Koninck, a prosperous businessman, living on Reguliersgracht, appears to have painted only a few pictures during the last decade of his life.
Several of his works have been falsely attributed to Rembrandt and many more to his nephew Salomon de Koninck (1609–1656), a disciple of Rembrandt, whose paintings and etchings consist mainly of portraits and biblical scenes. He was also the uncle of the painters Jacob II and Daniel de Koninck.
All of these painters are to be distinguished from David Koninck (1636?–1687), also known as Rammelaar. David Koninck was born in Antwerp and studied there under Jan Fyt.  He later settled in Rome, where he is stated to have died in 1687; this, however, is doubtful. His pictures are chiefly landscapes with animals and still life.",https://en.wikipedia.org/wiki/Philips_Koninck
2986,Philips_Wouwerman,Philips Wouwerman,"Philips Wouwerman (also Wouwermans) (24 May 1619 (baptized) – 19 May 1668) was a Dutch painter of hunting, landscape and battle scenes. He became prolific during the Dutch Golden Age and joined the Haarlem Guild of St. Luke.",https://en.wikipedia.org/wiki/Philips_Wouwerman
2987,Phillip_Otto_Runge,Philipp Otto Runge,"Philipp Otto Runge (German: [ˈʁʊŋə]; 1777–1810) was a German artist, draftsman, painter, and color theorist. Runge and Caspar David Friedrich are often regarded as the leading painters of the German Romantic movement.: 51 p. : 443 pp.  He is frequently compared with William Blake by art historians, although Runge's short ten-year career is not easy to equate to Blake's career.: 38 pp. : 343 pp.   By all accounts he had a brilliant mind and was well versed in the literature and philosophy of his time. He was a prolific letter writer and maintained correspondences and friendships with contemporaries such as Carl Ludwig Heinrich Berger, Caspar David Friedrich, Johann Wolfgang von Goethe, Friedrich Wilhelm Joseph Schelling, Henrik Steffens, and Ludwig Tieck. His paintings are often laden symbolism and allegories.: 37 pp.   For eight years he planned and refined his seminal project, Tageszeiten (Times of Day), four monumental paintings 50 square meters each, which in turn were only part of a larger collaborative Gesamtkunstwerk that was to include poetry, music, and architecture, but remained unrealized at the time of his death.: 71 p.   With it he aspired to abandon the traditional iconography of Christianity in European art and find a new expression for spiritual values through symbolism in landscapes.: 98, 135 pp.  One historian stated ""In Runge's painting we are clearly dealing with the attempt to present contemporary philosophy in art."": 450 pp.  He wrote an influential volume on color theory in 1808, Sphere of Colors, that was published the same year he died.
Runge was born in 1777 in Wolgast, a town in northeast Germany on the Baltic Sea (Swedish Pomerania at that time). He contracted pulmonary tuberculosis at an early age and was in frail health throughout his life. As a youth he attended a school headed by Ludwig Gotthard Kosegarten. His father was a successful merchant and ship owner and Philipp and his older brother Daniel were groomed to follow him in his business. Daniel moved to Hamburg to manage a branch of the family business and Philipp soon followed to serve as an apprentice (ca. 1793 – 96). There he began making contact with poets, publishers, and art collectors such as Matthias Claudius, Friedrich Gottlieb Klopstock, Justus Perthes, and Johannes Michael Speckter who encouraged Runge in the arts, philosophy, and intellectual interests. He started taking drawing lessons in Hamburg in 1797 with Heinrich Joachim Herterich and Gerdt Hardorff the Elder and it was only after a several years in Hamburg, in his early twenties, that Runge decided on a career as an artist.
Runge studied painting for three years at the Copenhagen Academy (now the Royal Danish Academy of Fine Arts), from 1798 to1801 with Jens Juel and Nicolai Abildgaard, where Caspar David Friedrich, three years his senior, had recently preceded him. Runge then attended the Dresden Academy of Fine Arts from 1801 to 1804 studying with Anton Graff and making contact with a broader circle of figures in the burgeoning Romantic movement. The poet and writer Ludwig Tieck was particularly influential in introducing Runge to new literature and the mystical ideas  of Jakob Böhme and Novalis. Runge met Pauline Bassenge in Dresden in 1801 when she was 16 years old. They were married in Dresden on April 3, 1804, and soon moved back to Hamburg. They had four children, the youngest born after Runge's death. Runge died of consumption (tuberculosis) in 1810, at the age 33, his life's work spanning  little more than ten years. Much of his surviving work was donated to the Hamburger Kunsthalle by his widow Pauline Runge née Bassenge in 1872.: 435, 443–452 pp. : 70–75, 80, & 88 pp.",https://en.wikipedia.org/wiki/Philipp_Otto_Runge
2988,Phyllis_Bone,Phyllis Bone,"Phyllis Mary Bone RSA (15 February 1894 – 12 July 1972) was a 20th-century Scottish sculptor. She has the particular claim to fame as being the first female Academician of the Royal Scottish Academy. Although primarily the creator of small figurines, her works include several commissions at national level.",https://en.wikipedia.org/wiki/Phyllis_Bone
2989,Phyllis_Bray,Phyllis Bray,"Phyllis Bray (30 August 1911 – 1991) was a British artist and illustrator known for involvement in the East London Group of artists, for the murals she produced and for illustrating children's books. During her career she also exhibited at the Royal Academy and at several leading London galleries.",https://en.wikipedia.org/wiki/Phyllis_Bray
2990,Phyllis_Ginger,Phyllis Ginger,"Phyllis Ethel Ginger (19 October 1907 – 3 May 2005) was a British artist and illustrator who, although she had a long career in several different media, is now best known for the topographical watercolours she produced during the Second World War for the Recording Britain project.
Ginger was also a prolific book illustrator and designer of graphic advertisements and book covers.",https://en.wikipedia.org/wiki/Phyllis_Ginger
2991,Pia_Fries,Pia Fries,Pia Fries (born 6 October 1955) is a Swiss painter.,https://en.wikipedia.org/wiki/Pia_Fries
