painter_id,wikipedia_slug,painter_name,summary,url
3131,Richard_Pionk,Richard Pionk,"Richard Cletus Pionk (April 26, 1936 - June 5, 2007) was an American artist who worked in the media of pastels and oil painting and who lived, worked and taught in New York City, New York. Pionk studied classical still-life painting by spending hours in museums. He studied still-life painting in the Brooklyn Museum and other New York museums as well as the École du Louvre in Paris. Pionk studied the works of Jean-Baptiste-Siméon Chardin, Antoine Vollon, and Henri Fantin-Latour in particular. He was educated in New York at The Art Students League of New York on scholarships and the G.I. Bill.""",https://en.wikipedia.org/wiki/Richard_Pionk
3132,Richard_Pousette-Dart,Richard Pousette-Dart,"Richard Warren Pousette-Dart (June 8, 1916 – October 25, 1992) was an American abstract expressionist artist most recognized as a founder of the New York School of painting. His artistic output also includes drawing, sculpture, and fine-art photography.",https://en.wikipedia.org/wiki/Richard_Pousette-Dart
3133,Richard_Schmid,Richard Schmid,"Richard Schmid (October 5, 1934—April 18, 2021) was an American realist artist.",https://en.wikipedia.org/wiki/Richard_Schmid
3134,Richard_Sedlon,Richard Sedlon,"Richard Sedlon (1900–1992) was an American painter from Bedford, Ohio.",https://en.wikipedia.org/wiki/Richard_Sedlon
3135,Richard_T._Scott,Richard T. Scott,"Richard T. Scott (born 1980) is an American history painter and writer living and working in the Hudson Valley, New York. His paintings are in the permanent collections of museums in North America and Europe. He was formerly a member of the Artistic Infusion Program, a group of artists and illustrators contracted to design coins and Congressional Medals for the United States Mint.",https://en.wikipedia.org/wiki/Richard_T._Scott
3136,Richard_Wilson_(painter),Richard Wilson (painter),"Richard Wilson  (1 August 1714 – 15 May 1782) was an influential Welsh landscape painter, who worked in Britain and Italy. With George Lambert he is recognised as a pioneer in British art of landscape for its own sake and was described in the Welsh Academy Encyclopedia of Wales as the ""most distinguished painter Wales has ever produced and the first to appreciate the aesthetic possibilities of his country"". In December 1768 Wilson became one of the founder-members of the Royal Academy. A catalogue raisonné of the artist's work compiled by Paul Spencer-Longhurst is published by the Paul Mellon Centre for Studies in British Art.",https://en.wikipedia.org/wiki/Richard_Wilson_(painter)
3137,Richmond_Barthé,Richmond Barthé,"James Richmond Barthé, also known as Richmond Barthé (January 28, 1901 – March 5, 1989) was an African-American sculptor associated with the Harlem Renaissance. Barthé is best known for his portrayal of black subjects. The focus of his artistic work was portraying the diversity and spirituality of man. Barthé once said: ""All my life I have been interested in trying to capture the spiritual quality I see and feel in people, and I feel that the human figure as God made it, is the best means of expressing this spirit in man.""",https://en.wikipedia.org/wiki/Richmond_Barth%C3%A9
3138,Rick_Amor,Rick Amor,Rick Amor (born 3 March 1948 ) is an Australian artist and figurative painter. He was an Official War Artist for Australia.,https://en.wikipedia.org/wiki/Rick_Amor
3139,Ridolfo_Ghirlandaio,Ridolfo Ghirlandaio,"Ridolfo di Domenico Bigordi, better known as Ridolfo Ghirlandaio (14 February 1483 – 6 June 1561) was an Italian Renaissance painter active mainly in Florence. He was the son of Domenico Ghirlandaio.",https://en.wikipedia.org/wiki/Ridolfo_Ghirlandaio
3140,Rihard_Jakopič,Rihard Jakopič,"Rihard Jakopič (12 April 1869 – 21 April 1943) was a Slovene painter. He was the leading Slovene Impressionist painter, patron of arts and theoretician. Together with Matej Sternen, Matija Jama and Ivan Grohar, he is considered the pioneer of Slovene Impressionist painting.",https://en.wikipedia.org/wiki/Rihard_Jakopi%C4%8D
3141,Rinaldo_Cuneo,Rinaldo Cuneo,"Rinaldo Cuneo (July 2, 1877 – December 27, 1939), was an American artist known for his landscape paintings and murals. He was dubbed ""the Painter of San Francisco"".",https://en.wikipedia.org/wiki/Rinaldo_Cuneo
3142,Rita_Angus,Rita Angus,"Rita Angus (12 March 1908 – 25 January 1970), known as Rita Cook early in her career, was a New Zealand painter who, alongside Colin McCahon and Toss Woollaston, is regarded as one of the leading figures in twentieth-century New Zealand art. She worked primarily in oil and watercolour, and became known for her portraits and landscapes.",https://en.wikipedia.org/wiki/Rita_Angus
3143,Riza_Abbasi,Reza Abbasi,"Reza Abbasi (Persian: رضا عباسی), also known as Aqa Reza (c. 1565 – 1635), was the leading Persian miniaturist of the Isfahan School during the later Safavid period, spending most of his career working for Shah Abbas I. He is considered to be the last great master of the Persian miniature, best known for his single miniatures for muraqqa or albums, especially single figures of beautiful youths.",https://en.wikipedia.org/wiki/Reza_Abbasi
3144,Roar_Kjernstad,Roar Kjernstad,"Roar Kjernstad (1975, Espa, Norway) is a painter who specialises in traditional figurative work. He trained at the Nansen Academy in Lillehammer and at the Royal Academy of Fine Arts, Antwerp, focusing at the latter on study of the Old Masters.
In his view, painters and artists in general should be craftsmen. He is a part of the traditional figurative school of painting, which is related to The Kitsch Movement of Odd Nerdrum and the retrogard movement. But unlike Nerdrum and according to the retrogardists, Kjernstad still believes that traditional and figurative artists should claim the term ""art"" rather than use the name ""kitsch"" for their work. The use of the term ""kitsch"" shows no respect to the skills traditional and figurative artist need to have and to the eternal values of beauty they believe in.",https://en.wikipedia.org/wiki/Roar_Kjernstad
3145,Robert_Adamson_(photographer),Robert Adamson (photographer),"Robert Adamson (26 April 1821 – 14 January 1848) was a Scottish chemist and pioneer photographer at Hill & Adamson. He is best known for his pioneering photographic work with David Octavius Hill and producing some 2500 calotypes, mostly portraits, within 5 years after being hired by Hill in 1843.",https://en.wikipedia.org/wiki/Robert_Adamson_(photographer)
3146,Robert_Alwyn_Hughes,Robert Alwyn Hughes,"Robert Alwyn Hughes (born 1935 in Dowlais, Wales) is a Welsh artist.",https://en.wikipedia.org/wiki/Robert_Alwyn_Hughes
3147,Robert_Antoine_Pinchon,Robert Antoine Pinchon,"Robert Antoine Pinchon (French pronunciation: [ʁɔbɛʁ ɑ̃twan pɛ̃ʃɔ̃], 1 July 1886 in Rouen – 9 January 1943 in Bois-Guillaume) was a French Post-Impressionist landscape painter of the Rouen School (l'École de Rouen) who was born and spent most of his life in France. He was consistent throughout his career in his dedication to painting landscapes en plein air (i.e., outdoors). From the age of nineteen (1905 to 1907) he worked in a Fauve style but never deviated into Cubism, and, unlike others, never found that Post-Impressionism did not fulfill his artistic needs. Claude Monet referred to him as ""a surprising touch in the service of a surprising eye"".
Among his important works are a series of paintings of the River Seine, mostly around Rouen, and landscapes depicting places in or near Upper Normandy.",https://en.wikipedia.org/wiki/Robert_Antoine_Pinchon
3148,Robert_Bain_(artist),Robert Bain (artist),Robert Bain (1911–1973) was a sculptor and professor of art in South Africa.,https://en.wikipedia.org/wiki/Robert_Bain_(artist)
3149,Robert_Ballagh,Robert Ballagh,"Robert Ballagh (; born 22 September 1943) is an Irish artist, painter and designer. Born in suburban Dublin, Ballagh's initial painting style was strongly influenced by pop art. He is also known for his hyperrealistic renderings of Irish literary, historical and establishment figures, or designing more than 70 Irish postage stamps and a series of banknotes, and for work on theatrical sets, including for works by Samuel Beckett and Oscar Wilde, and for Riverdance in multiple locations. Ballagh's work has been exhibited at many solo and group shows since 1967, in Dublin, Cork, Brussels, Moscow, Sofia, Florence, Lund and others, as well as touring in Ireland and the US.  His work is held in a range of museum and gallery collections. He was chosen to represent Ireland at the 1969 Biennale de Paris.
A lifelong resident of Dublin, he was made a member of Ireland's academy of artists, Aosdána He became the founding chairperson of the Irish Visual Artists Rights Organisation. He has received a number of awards, including an honorary doctorate from UCD. He has published a book of photography of Dublin, and a volume of memoirs.",https://en.wikipedia.org/wiki/Robert_Ballagh
3150,Robert_Bateman_(artist),Robert Bateman (artist),"Robert Bateman (1842–1922) was a British painter, architect and horticultural designer.",https://en.wikipedia.org/wiki/Robert_Bateman_(artist)
3151,Robert_Bateman_(painter),Robert Bateman (painter),"Robert McLellan Bateman  (born 24 May 1930) is a Canadian naturalist and painter, born in Toronto, Ontario.",https://en.wikipedia.org/wiki/Robert_Bateman_(painter)
3152,Robert_Beauchamp,Robert Beauchamp,"Robert Beauchamp (1923 – 22 March 1995) was an American figurative painter and arts educator. Beauchamp's paintings and drawings are known for depicting dramatic creatures and figures with expressionistic colors. His work was described in the New York Times as being ""both frightening and amusing"". He was a Guggenheim Fellow and a student of Hans Hofmann.",https://en.wikipedia.org/wiki/Robert_Beauchamp
3153,Robert_Bechtle,Robert Bechtle,"Robert Alan Bechtle (May 14, 1932 – September 24, 2020) was an American painter, printmaker, and educator. He lived nearly all his life in the San Francisco Bay Area and whose art was centered on scenes from everyday local life. His paintings are in a Photorealist style and often depict automobiles.",https://en.wikipedia.org/wiki/Robert_Bechtle
3154,Róbert_Berény,Róbert Berény,"Róbert Berény (18 March 1887 – 10 September 1953) was a Hungarian painter, one of the avant-garde group known as The Eight who introduced cubism and expressionism to Hungarian art in the early twentieth century before the First World War. He had studied and exhibited in Paris as a young man and was also considered one of the Hungarian Fauves.",https://en.wikipedia.org/wiki/R%C3%B3bert_Ber%C3%A9ny
3155,Robert_Bery,Robert Bery,"Robert Bery is a Manhattan-based artist working in a variety of mediums, including painting, photography and sculpture; his work in many public and private collections. These include those of the Federal Reserve Bank, the Smithsonian, Alec Baldwin, Benjamin Bratt, David Bowie, Willem Dafoe,  Alan Dershowitz, and the Clintons. Bery was the Lead Plaintiff in the successful Second Circuit court ""Bery vs. City of New York"" First Amendment case.",https://en.wikipedia.org/wiki/Robert_Bery
3156,Robert_Bevan,Robert Bevan,"Robert Polhill Bevan (5 August 1865 – 8 July 1925) was a British painter, draughtsman and lithographer who was married to the Polish-born artist Stanisława de Karłowska. He was a founding member of the Camden Town Group, the London Group, and the Cumberland Market Group.",https://en.wikipedia.org/wiki/Robert_Bevan
3157,Robert_Brackman,Robert Brackman,"Robert Brackman (September 25, 1898 – July 16, 1980) was an American artist and teacher, best known for large figural works, portraits, and still lifes.",https://en.wikipedia.org/wiki/Robert_Brackman
3158,Robert_Brough,Robert Brough,"Robert John Cameron Brough ARSA (20 March 1872 – 21 January 1905) was a Scottish painter born near Invergordon, Ross and Cromarty.",https://en.wikipedia.org/wiki/Robert_Brough
3159,Robert_Bryden,Robert Bryden,"Robert Bryden (11 June 1865–1939) was a Scots artist and sculptor.
Bryden was born in Coylton in South Ayrshire, Scotland.  After a period working in the office of Hunter & Morris, architects in Ayr, he moved to London where he stayed for fifteen years studying, at the RSA and the Royal Academy, making a living from commissions and teaching art.
He had a large output, working as a painter, engraver and sculptor. Among his works are bronze portraits of William Wallace and Robert the Bruce in Ayr Town Hall. he also specialised in carved wooded figures, a collection of which are to be found at Rozelle House Galleries, a museum of art, in Ayrshire. Bryden is also responsible for the Coylton War Memorial.
In 1899 he was granted the title of Royal Engraver.  He published three volumes of etchings illustrating castles in the County of Ayrshire.",https://en.wikipedia.org/wiki/Robert_Bryden
3160,Robert_C._Barnfield,Robert C. Barnfield,"Robert C. Barnfield (1856–1893) was an English painter who was born in Gloucester.  He trained in London as an architect, but relocated to New Zealand in 1883 because of his asthma.  In 1885, he arrived in Honolulu aboard the Explorer.  He remained in Honolulu, where he painted and gave art lessons, until his death on 14 May 1893 at age 37.
The Bishop Museum (Honolulu), the Honolulu Museum of Art and ʻIolani Palace are among the public collections holding paintings by Robert C. Barnfield.",https://en.wikipedia.org/wiki/Robert_C._Barnfield
3161,Robert_Campin,Robert Campin,"Robert Campin (c. 1375 – 26 April 1444), now usually identified with the Master of Flémalle (earlier the Master of the Merode Triptych, before the discovery of three other similar panels), was a master painter who, along with Jan van Eyck, initiated the development of Early Netherlandish painting, a key development in the early Northern Renaissance.
While the existence of a highly successful painter called Robert Campin is relatively well documented for the period, no works can be certainly identified as by him through a signature or contemporary documentation. A group of paintings, none dated, have been long attributed to him, and a further group were once attributed to an unknown ""Master of Flémalle"".  It is now usually thought that both groupings are by Campin, but this has been a matter of some controversy for decades.  
A corpus of work is attached to the unidentified ""Master of Flémalle,"" so named in the 19th century after three religious panels said to have come from a monastery in Flémalle. They are each assumed to be  wings of triptychs or polyptychs, and are the Virgin and Child with a Firescreen now in London, a panel fragment with the Thief on the Cross in Frankfurt, and the Brussels version of the Mérode Altarpiece.
Campin was active by 1406 as a master painter in Tournai, in today's Belgium, and became that city's leading painter for 30 years. He had attained citizenship by 1410. His fame had spread enough by 1419 that he led a large and profitable workshop. He had an extra-marital affair with a woman named Leurence Pol, led to his imprisonment. Yet he maintained his standing and workshop until his death in 1444.
The early Campin panels shows the influence of the International Gothic artists the Limbourg brothers (1385–1416) and Melchior Broederlam (c. 1350 – c.1409), but display a more realistic observation than any earlier artists, which he achieved through innovations in the use of oil paints. He was successful in his lifetime, and the recipient of a number of civic commissions. Campin taught both Rogier van der Weyden (named in these early records as Rogelet de la Pasture, a French version of his name) and Jacques Daret. He was a contemporary of Jan van Eyck, and they met in 1427. Campin's best known work is the Mérode Altarpiece of c 1425–28.",https://en.wikipedia.org/wiki/Robert_Campin
3162,Robert_Colescott,Robert Colescott,"Robert H. Colescott (August 26, 1925 – June 4, 2009) was an American painter. He is known for satirical genre and crowd subjects, often conveying his exuberant, comical, or bitter reflections on being African American. He studied with Fernand Léger in Paris. Colescott's work is in many major public collections, including (in addition to the Albright-Knox) those of the Museum of Modern Art in New York, the Corcoran Gallery of Art, the San Francisco Museum of Modern Art, the Museum of Fine Arts, Boston, the Hirshhorn Museum and Sculpture Garden, the Baltimore Museum of Art and the Crystal Bridges Museum of American Art.",https://en.wikipedia.org/wiki/Robert_Colescott
3163,Robert_Colquhoun,Robert Colquhoun,"Robert Colquhoun (20 December 1914 – 20 September 1962) was a Scottish painter, printmaker and theatre set designer.
Colquhoun was born in Kilmarnock and was educated at Kilmarnock Academy. He won a scholarship to study at the Glasgow School of Art, where he met Robert MacBryde with whom he established a lifelong homosexual relationship and professional collaboration, the pair becoming known as ""the two Roberts"".
He joined MacBryde on a travelling scholarship to France and Italy from 1937 to 1939, before serving as an ambulance driver in the Royal Army Medical Corps during the Second World War. After being injured, he returned to London in 1941 where he shared studio space with MacBryde. The pair shared a house with John Minton and, from 1943, Jankel Adler.
Colquhoun's early works of agricultural labourers and workmen were strongly influenced by the colours and light of rural Ayrshire. His work developed into a more austere, Expressionist style, heavily influenced by Picasso, and concentrated on the theme of the isolated, agonised figure. From the mid-1940s to the early 1950s he was considered one of the leading artists of his generation. Along with that of MacBryde, the work of Colquhoun was regularly shown at the Lefevre Gallery in London.
At the height of their acclaim they courted a large circle of friends - including Michael Ayrton, Francis Bacon, Lucian Freud and John Minton as well as the writers Fred Urquhart, George Barker, Elizabeth Smart and Dylan Thomas - and were renowned for their parties at their studio (77 Bedford Gardens). Colquhoun was also a prolific printmaker, producing a large number of lithographs and monotypes throughout his career.
During and after the Second World War he worked with MacBryde on several set designs. These included sets for Gielgud's Macbeth, King Lear at Stratford and Massine's Scottish ballet Donald of the Burthens, produced by the Sadler's Wells Ballet at Covent Garden in 1951. During the 1950s their artistic reputation went into serious decline, and their heavy drinking made any serious effort to paint impossible. According to their friend Anthony Cronin they were often close to destitution.
In May 1958, his work was shown in a solo exhibition at the Whitechapel Gallery in London, England.
Robert Colquhoun died, an alcoholic, in relative obscurity in London in 1962. MacBryde moved to Dublin, where he was killed in a traffic accident in 1966. Their friend Anthony Cronin describes them with respect and affection in his memoir Dead as Doornails.",https://en.wikipedia.org/wiki/Robert_Colquhoun
3164,Robert_Combas,Robert Combas,"Robert Combas (born 25 May 1957 in Lyon) is a French painter and sculptor. He lives and works in Paris.
He is widely recognized as a progenitor of the figuration libre movement that began in Paris around 1980 as a reaction to the art establishment in general and minimalism and conceptual art in particular.
Figuration libre is often regarded as having roots in Fauvism and Expressionism and is linked to contemporary movements such as Bad Painting and Neo-expressionism. It draws on pop cultural influences such as graffiti, cartoons and rock music in an attempt to produce a more varied, direct and honest reflection of contemporary society, often satirizing or critiquing its excesses.
Combas’ own work has always been strongly rooted in depictions of the human figure. The figures are often in wild, violent or orgiastic settings. Usually on large, often unstretched canvases, Combas crowds his flat pictorial space with a teeming proliferation of bodies, street poetry and designs reminiscent of the compulsive patterning in much folk and outsider art. He creates hectic narratives of war, crime, sex, celebration and transgression—in short, every phase that makes up the constant flux of modern life. In recent years a strong autobiographical strain has been evident in his work, which was present only on a subliminal level, if at all, in the earlier work.
Combas often seems to be offering the work as critique—of both the art establishment and society at large. The recent painting “I am greedy man” features a densely layered jostle of bodies, with the foreground dominated by transparent line figures, the background occupied by monochromatic figures and the middle ground reserved for two more fully realized figures, one in a business suit and the other muscular and shirtless. They dance in a swirl of text which seems to have no discernible beginning or end but which may be read as: “I am greedy man/ Please shout me babe/ Soul serenade is a lot of pussy/ Pussy gone on the Eiffel Tower/ My Eiffel Tower is long and large.” The lampoon of a society where all are anonymous except in the individual recognition of need and gratification is typical of Combas’ work throughout his career.
While Combas’ works often seem to carry an element of shock or confrontation, he insists the images are meant to engage the viewer, and their execution in vibrant color and bold, unfettered line communicate a spirit of proletarian camaraderie that offsets the tendency to overwhelm, in the larger works especially.
In a biographical note on Robert Combas’ official website the artist asserts his aim is to

“provoke, that is, to trigger a reaction in the spectator only to ‘invite’ him, beckoning him in and whispering in his ear ‘come over and talk to me, I want to tell you about the stupidity, violence, beauty, love, hatred, seriousness and fun, the logic and senselessness that pervade our day-to-day lives’ ”.",https://en.wikipedia.org/wiki/Robert_Combas
3165,Robert_Crozier_(artist),Robert Crozier (artist),"Robert Crozier (1815–1891) was an English portrait artist, based in Manchester. He was one of the Founder Members, and later President, of the Manchester Academy of Fine Arts.",https://en.wikipedia.org/wiki/Robert_Crozier_(artist)
3166,Robert_Delaunay,Robert Delaunay,"Robert Delaunay (French pronunciation: [ʁɔbɛʁ dəlonɛ]; 12 April 1885 – 25 October 1941) was a French artist of the School of Paris movement; who, with his wife Sonia Delaunay and others, co-founded the Orphism art movement, noted for its use of strong colours and geometric shapes. His later works were more abstract. His key influence related to bold use of colour and a clear  love of experimentation with both depth and tone.",https://en.wikipedia.org/wiki/Robert_Delaunay
3167,Robert_Dickerson,Robert Dickerson,"Robert Henry Dickerson  (30 March 1924 – 18 October 2015) was an Australian figurative painter and former member of the Antipodeans group of artists. Dickerson is one of Australia's most recognised figurative artists and one of a generation of influential artists who include Ray Crooke, Charles Blackman, Laurence Hope, Margaret Olley and Inge King.",https://en.wikipedia.org/wiki/Robert_Dickerson
3168,Robert_Edmonstone,Robert Edmonstone,"Robert Edmonstone RSA (1794–1834), was a Scottish artist.",https://en.wikipedia.org/wiki/Robert_Edmonstone
3169,Robert_Falk,Robert Falk,"Robert Rafailovich Falk (Russian: Роберт Рафаилович Фальк, October 15, 1886 - October 1, 1958) was a Russian and Soviet avant-garde painter.",https://en.wikipedia.org/wiki/Robert_Falk
3170,Robert_Feke,Robert Feke,"Robert Feke (c. 1705 – c. 1752) was an American portrait painter born in Oyster Bay, New York. According to art historian Richard Saunders, ""Feke’s impact on the development of Colonial painting was substantial, and his pictures set a new standard by which the work of the next generation of aspiring Colonial artists was judged."" In total, about 60 paintings by Feke survive, twelve of which are signed and dated.",https://en.wikipedia.org/wiki/Robert_Feke
3171,Robert_Freebairn,Robert Freebairn,Robert Freebairn (1765 – 23 January 1808 in London) was a British landscape painter.,https://en.wikipedia.org/wiki/Robert_Freebairn
3172,Robert_Gavin,Robert Gavin,"Robert Gavin, R.S.A. (1827 – 5 October 1883) was a Scottish painter.",https://en.wikipedia.org/wiki/Robert_Gavin
3173,Robert_Goodnough,Robert Goodnough,"Robert Goodnough (October 23, 1917 – October 2, 2010) was an American abstract expressionist painter. A veteran of World War II, Goodnough was one of the last of the original generation of the New York School; (although he has been referred to as a member of the ""second generation"" of Abstract Expressionists), even though he began exhibiting his work in galleries in New York City in the early 1950s. Robert Goodnough was among the 24 artists from the total of 256 participants who were included in the famous 9th Street Art Exhibition, (1951) and in all the following New York Painting and Sculpture Annuals from 1953 to 1957. These Annuals were important because the participants were chosen by the artists themselves. Early in his career starting in 1950 he showed his paintings at the Wittenborn Gallery, NYC. He had shown at the Tibor de Nagy Gallery in New York City from 1952 to 1970  and again from 1984 to 1986. In 1960 and 1961 he had solo exhibitions at The Art Institute of Chicago. A veteran of scores of solo exhibitions and hundreds of group exhibitions in the United States and abroad, Goodnough also had solo exhibitions in 1969 at the Whitney Museum of American Art in NYC and the Albright-Knox Art Gallery in Buffalo. A major work by Goodnough is included in The Governor Nelson A. Rockefeller Empire State Plaza Art Collection in Albany, NY. In later years his paintings were also associated with the Color Field movement.
During the 1940s Goodnough graduated from Syracuse University and served in the U. S. Army during World War II. After the war in 1946 he attended the Ozenfant School of Fine Arts in New York and the Hans Hofmann summer school in Provincetown, Massachusetts. He earned his master's degree from New York University in 1950 after which he began to exhibit his paintings publicly and also to write articles for ARTnews magazine.
In 1992 he was elected into the National Academy of Design as an Associate member, and became a full Academician in 1994.",https://en.wikipedia.org/wiki/Robert_Goodnough
3174,Robert_Griffier,Robert Griffier,"Robert Griffier (c. 1675 in England – after 1727 in Amsterdam), was an 18th-century landscape painter from London who was active in Amsterdam.",https://en.wikipedia.org/wiki/Robert_Griffier
3175,Robert_Henderson_Blyth,Robert Henderson Blyth,Robert Henderson Blyth  (21 May 1919 – 18 May 1970) was a Scottish landscape painter and artist.,https://en.wikipedia.org/wiki/Robert_Henderson_Blyth
3176,Robert_Henri,Robert Henri,"Robert Henri (; June 24, 1865 – July 12, 1929) was an American painter and teacher. 
As a young man, he studied in Paris, where he identified strongly with the Impressionists, and determined to lead an even more dramatic revolt against American academic art, as reflected by the conservative National Academy of Design. Together with a small team of enthusiastic followers, he pioneered the Ashcan School of American realism, depicting urban life in an uncompromisingly brutalist style. By the time of the Armory Show, America's first large-scale introduction to European Modernism (1913), Henri was mindful that his own representational technique was being made to look dated by new movements such as Cubism, though he was still ready to champion avant-garde painters such as Henri Matisse and Max Weber.
Henri was named as one of the top three living American artists by the Arts Council of New York.",https://en.wikipedia.org/wiki/Robert_Henri
3177,Robert_J._Brawley,Robert J. Brawley,"Robert Julius Brawley (1937 - April 14, 2006) was an American painter, known for his rich still life and figure works.
Brawley gained a Bachelor of Fine Arts in 1963 and a Master of Fine Arts in 1965 from the San Francisco Art Institute.  As a student, he was an abstract expressionist painter, but after happening upon the work of Flemish realists, while studying at the Academy of Fine Arts, in Florence, Italy, and departing for Northern Europe to view more Netherlandish work, he turned toward representational painting, primarily still lifes and figure work. Many of his still lifes are symbolic and, although often described as a realist or hyperrealist, in a 1988 interview he remarked, ""I don't think I'm a realist....I'm an illusionist.""
His works are on display in the National Museum of American Art, Art Institute of Chicago, Nelson-Atkins Museum of Art in Kansas City, Missouri, and other venues.  His work has been mentioned in many books and magazine articles.
He was a professor, and chairman of the art department at the University of Kansas.
Brawley died in 2006 after a six-month battle with cancer.",https://en.wikipedia.org/wiki/Robert_J._Brawley
